# 20260615_153531
qT,primespec
0,1663.28
0.004004,1659.03
0.00800801,1654.43
0.012012,1646.76
0.016016,1633.2
0.02002,1616.66
0.024024,1597.44
0.028028,1574.89
0.032032,1550.64
0.036036,1523.9
0.04004,1495.78
0.044044,1466.57
0.048048,1436.36
0.0520521,1406.16
0.0560561,1375.69
0.0600601,1345.76
0.0640641,1316.59
0.0680681,1288.25
0.0720721,1261.39
0.0760761,1235.74
0.0800801,1211.74
0.0840841,1189.44
0.0880881,1168.68
0.0920921,1149.71
0.0960961,1132.26
0.1001,1116.24
0.104104,1101.61
0.108108,1088.1
0.112112,1075.39
0.116116,1063.55
0.12012,1052
0.124124,1040.62
0.128128,1029.31
0.132132,1017.51
0.136136,1005.32
0.14014,992.438
0.144144,978.618
0.148148,963.886
0.152152,948.176
0.156156,931.321
0.16016,913.566
0.164164,894.883
0.168168,875.332
0.172172,855.362
0.176176,834.795
0.18018,814.17
0.184184,793.652
0.188188,773.324
0.192192,753.798
0.196196,734.862
0.2002,717.012
0.204204,700.384
0.208208,684.863
0.212212,670.854
0.216216,658.069
0.22022,646.544
0.224224,636.298
0.228228,627.027
0.232232,618.509
0.236236,610.77
0.24024,603.294
0.244244,595.899
0.248248,588.555
0.252252,580.713
0.256256,572.411
0.26026,563.487
0.264264,553.707
0.268268,543.103
0.272272,531.792
0.276276,519.582
0.28028,506.838
0.284284,493.656
0.288288,480.09
0.292292,466.704
0.296296,453.329
0.3003,440.5
0.304304,428.412
0.308308,417.022
0.312312,406.906
0.316316,397.72
0.32032,389.77
0.324324,383.128
0.328328,377.426
0.332332,372.828
0.336336,369.088
0.34034,365.853
0.344344,363.038
0.348348,360.505
0.352352,357.709
0.356356,354.702
0.36036,351.284
0.364364,347.138
0.368368,342.237
0.372372,336.687
0.376376,330.205
0.38038,323.099
0.384384,315.477
0.388388,307.309
0.392392,299.134
0.396396,290.801
0.4004,282.776
0.404404,275.275
0.408408,268.242
0.412412,262.236
0.416416,256.916
0.42042,252.583
0.424424,249.32
0.428428,246.704
0.432432,244.982
0.436436,243.841
0.44044,242.929
0.444444,242.156
0.448448,241.48
0.452452,240.505
0.456456,238.995
0.46046,237.006
0.464464,234.348
0.468468,230.803
0.472472,226.751
0.476476,221.891
0.48048,216.555
0.484484,210.958
0.488488,205.051
0.492492,199.379
0.496496,193.801
0.500501,188.718
0.504505,184.329
0.508509,180.457
0.512513,177.618
0.516517,175.346
0.520521,173.835
0.524525,173.164
0.528529,172.729
0.532533,172.597
0.536537,172.579
0.540541,172.558
0.544545,172.266
0.548549,171.393
0.552553,170.206
0.556557,168.197
0.560561,165.566
0.564565,162.475
0.568569,158.701
0.572573,154.737
0.576577,150.452
0.580581,146.183
0.584585,142.176
0.588589,138.365
0.592593,135.252
0.596597,132.547
0.600601,130.543
0.604605,129.391
0.608609,128.56
0.612613,128.354
0.616617,128.546
0.620621,128.793
0.624625,128.956
0.628629,129.093
0.632633,129.096
0.636637,128.406
0.640641,127.217
0.644645,125.632
0.648649,123.286
0.652653,120.662
0.656657,117.592
0.660661,114.341
0.664665,111.168
0.668669,108.011
0.672673,105.357
0.676677,102.969
0.680681,101.196
0.684685,100.282
0.688689,99.6459
0.692693,99.4918
0.696697,99.9144
0.700701,100.572
0.704705,101.29
0.708709,102.121
0.712713,102.399
0.716717,102.311
0.720721,102.121
0.724725,101.5
0.728729,99.9224
0.732733,98.0634
0.736737,95.7346
0.740741,93.1204
0.744745,90.5115
0.748749,87.8248
0.752753,85.5281
0.756757,83.4296
0.760761,81.8574
0.764765,81.0987
0.768769,80.5843
0.772773,80.4539
0.776777,80.9129
0.780781,81.6497
0.784785,82.4451
0.788789,83.3801
0.792793,83.7179
0.796797,83.7174
0.800801,83.7163
0.804805,83.3549
0.808809,81.996
0.812813,80.3697
0.816817,78.3298
0.820821,76.0075
0.824825,73.7028
0.828829,71.3244
0.832833,69.3074
0.836837,67.4854
0.840841,66.1269
0.844845,65.5211
0.848849,65.1263
0.852853,65.0199
0.856857,65.4154
0.860861,66.044
0.864865,66.63
0.868869,67.2647
0.872873,67.4972
0.876877,67.3369
0.880881,67.0001
0.884885,66.3396
0.888889,64.9477
0.892893,63.3373
0.896897,61.4297
0.900901,59.3662
0.904905,57.4136
0.908909,55.4848
0.912913,53.9768
0.916917,52.6711
0.920921,51.8157
0.924925,51.7394
0.928929,51.738
0.932933,51.7477
0.936937,52.1894
0.940941,52.8177
0.944945,53.1488
0.948949,53.3924
0.952953,53.4687
0.956957,53.0464
0.960961,52.244
0.964965,51.2381
0.968969,49.7761
0.972973,48.2285
0.976977,46.5699
0.980981,44.9652
0.984985,43.632
0.988989,42.4179
0.992993,41.8408
0.996997,41.6742
1.001,41.5872
1.00501,41.7346
1.00901,42.3974
1.01301,43.1013
1.01702,43.8521
1.02102,44.4498
1.02503,44.5077
1.02903,44.4643
1.03303,44.3797
1.03704,43.7343
1.04104,42.6284
1.04505,41.4693
1.04905,40.0811
1.05305,38.7959
1.05706,37.5559
1.06106,36.5616
1.06507,36.1323
1.06907,35.8663
1.07307,35.7791
1.07708,36.1586
1.08108,36.8614
1.08509,37.5826
1.08909,38.4501
1.09309,39.0723
1.0971,39.448
1.1011,39.6868
1.10511,39.5952
1.10911,38.9983
1.11311,38.2102
1.11712,37.1239
1.12112,35.8123
1.12513,34.5581
1.12913,33.2693
1.13313,32.2783
1.13714,31.5032
1.14114,30.9755
1.14515,30.9437
1.14915,31.1205
1.15315,31.3777
1.15716,31.878
1.16116,32.4902
1.16517,32.8731
1.16917,33.1736
1.17317,33.2936
1.17718,33.0252
1.18118,32.4609
1.18519,31.7484
1.18919,30.6786
1.19319,29.5489
1.1972,28.3838
1.2012,27.2735
1.20521,26.4255
1.20921,25.672
1.21321,25.3558
1.21722,25.3779
1.22122,25.4338
1.22523,25.587
1.22923,26.0358
1.23323,26.4135
1.23724,26.617
1.24124,26.7534
1.24525,26.6949
1.24925,26.2445
1.25325,25.6306
1.25726,24.7938
1.26126,23.7564
1.26527,22.7499
1.26927,21.6978
1.27327,20.867
1.27728,20.2194
1.28128,19.7604
1.28529,19.7156
1.28929,19.8559
1.29329,20.0667
1.2973,20.4717
1.3013,20.9971
1.30531,21.3444
1.30931,21.6235
1.31331,21.7469
1.31732,21.5635
1.32132,21.1494
1.32533,20.6249
1.32933,19.8238
1.33333,18.99
1.33734,18.1539
1.34134,17.3916
1.34535,16.9452
1.34935,16.6202
1.35335,16.4818
1.35736,16.6556
1.36136,17.0436
1.36537,17.4857
1.36937,18.0872
1.37337,18.6128
1.37738,18.9963
1.38138,19.2816
1.38539,19.2952
1.38939,19.0596
1.39339,18.7131
1.3974,18.1777
1.4014,17.4725
1.40541,16.8258
1.40941,16.1571
1.41341,15.7281
1.41742,15.5567
1.42142,15.4513
1.42543,15.4857
1.42943,15.8401
1.43343,16.2947
1.43744,16.7844
1.44144,17.2888
1.44545,17.5505
1.44945,17.7147
1.45345,17.7862
1.45746,17.5883
1.46146,17.1263
1.46547,16.6057
1.46947,15.916
1.47347,15.2467
1.47748,14.624
1.48148,14.0981
1.48549,13.924
1.48949,13.8575
1.49349,13.8312
1.4975,14.0121
1.5015,14.4148
1.50551,14.7766
1.50951,15.1676
1.51351,15.3846
1.51752,15.3523
1.52152,15.2553
1.52553,15.0688
1.52953,14.5384
1.53353,13.8835
1.53754,13.1886
1.54154,12.4493
1.54555,11.8422
1.54955,11.2618
1.55355,10.9585
1.55756,10.9464
1.56156,10.9411
1.56557,10.9778
1.56957,11.2781
1.57357,11.6237
1.57758,11.8755
1.58158,12.0866
1.58559,12.115
1.58959,11.9645
1.59359,11.7257
1.5976,11.3405
1.6016,10.7855
1.60561,10.251
1.60961,9.68157
1.61361,9.24422
1.61762,8.98255
1.62162,8.79688
1.62563,8.77833
1.62963,8.95731
1.63363,9.21486
1.63764,9.52687
1.64164,9.89106
1.64565,10.1016
1.64965,10.2367
1.65365,10.3026
1.65766,10.1866
1.66166,9.87697
1.66567,9.52388
1.66967,9.05029
1.67367,8.59301
1.67768,8.19574
1.68168,7.86083
1.68569,7.78836
1.68969,7.8325
1.69369,7.91352
1.6977,8.12767
1.7017,8.5239
1.70571,8.88721
1.70971,9.2733
1.71371,9.50852
1.71772,9.51074
1.72172,9.50152
1.72573,9.45825
1.72973,9.14525
1.73373,8.73056
1.73774,8.32216
1.74174,7.89974
1.74575,7.63828
1.74975,7.45418
1.75375,7.35958
1.75776,7.43916
1.76176,7.67386
1.76577,7.94389
1.76977,8.30946
1.77377,8.65446
1.77778,8.88746
1.78178,9.07185
1.78579,9.10564
1.78979,8.96453
1.79379,8.73825
1.7978,8.42404
1.8018,7.99255
1.80581,7.60368
1.80981,7.2065
1.81381,6.94266
1.81782,6.87471
1.82182,6.8363
1.82583,6.84284
1.82983,7.03152
1.83383,7.28718
1.83784,7.50786
1.84184,7.7218
1.84585,7.77754
1.84985,7.72114
1.85385,7.61673
1.85786,7.39798
1.86186,7.00192
1.86587,6.59882
1.86987,6.15259
1.87387,5.76618
1.87788,5.49215
1.88188,5.27531
1.88589,5.22378
1.88989,5.30052
1.89389,5.42863
1.8979,5.61371
1.9019,5.87441
1.90591,6.04706
1.90991,6.16076
1.91391,6.22378
1.91792,6.16037
1.92192,5.94971
1.92593,5.69898
1.92993,5.35117
1.93393,4.99281
1.93794,4.67181
1.94194,4.38066
1.94595,4.29803
1.94995,4.30113
