# 20251205_144442
# primespec:	data/AuAu200_cc_(0,5)/primaryspec/spec_20251205_143537_016/spectr.txt
# qmax:	4
# ma:	0.377143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.12633
# [=>] Eabc:	0.188572
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,3202.98
0.0204082,3228.64
0.0408163,3305.61
0.0612245,3325.71
0.0816327,3277.07
0.102041,3011.76
0.122449,2466.36
0.142857,1721.78
0.163265,1125.36
0.183673,723.731
0.204082,464.095
0.22449,309.251
0.244898,201.146
0.265306,137.576
0.285714,95.4572
0.306122,68.816
0.326531,51.6519
0.346939,39.1236
0.367347,30.9227
0.387755,23.6493
0.408163,18.9756
0.428571,14.6311
0.44898,12.143
0.469388,9.82506
0.489796,8.50164
0.510204,7.07331
0.530612,6.06501
0.55102,4.9267
0.571429,4.1189
0.591837,3.50614
0.612245,3.0437
0.632653,2.77137
0.653061,2.48343
0.673469,2.23746
0.693878,1.88502
0.714286,1.68511
0.734694,1.42022
0.755102,1.31351
0.77551,1.18591
0.795918,1.11662
0.816327,0.988285
0.836735,0.902344
0.857143,0.802302
0.877551,0.740558
0.897959,0.703816
0.918367,0.670126
0.938776,0.617628
0.959184,0.559076
0.979592,0.510808
1,0.44948
