# 20260615_140303
# primespec:	data/AuAu200_cc_(0,5)plus5/primaryspec/spec_20260608_160345_100/spectr.txt
# qmax:	4
# ma:	0.857143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.40506
# [=>] Eabc:	0.428572
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,524.972
0.0204082,524.796
0.0408163,528.388
0.0612245,534.179
0.0816327,541.411
0.102041,550.911
0.122449,563.313
0.142857,574.664
0.163265,589.34
0.183673,603.414
0.204082,618.291
0.22449,633.864
0.244898,649.725
0.265306,664.565
0.285714,672.844
0.306122,672.911
0.326531,659.454
0.346939,634.083
0.367347,595.665
0.387755,546.224
0.408163,481.937
0.428571,406.928
0.44898,340.957
0.469388,284.58
0.489796,234.838
0.510204,194.184
0.530612,160.646
0.55102,131.513
0.571429,109.227
0.591837,90.8675
0.612245,75.6281
0.632653,64.6736
0.653061,54.4208
0.673469,46.777
0.693878,40.7441
0.714286,35.2315
0.734694,31.0429
0.755102,27.347
0.77551,24.0211
0.795918,21.396
0.816327,18.8237
0.836735,16.7227
0.857143,14.8597
0.877551,13.1213
0.897959,11.7573
0.918367,10.4984
0.938776,9.42295
0.959184,8.55109
0.979592,7.70911
1,7.05798
