# 20251205_144430
# primespec:	data/AuAu200_cc_(0,5)/primaryspec/spec_20251205_143529_009/spectr.txt
# qmax:	4
# ma:	0.337143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.0938954
# [=>] Eabc:	0.168572
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,4999.08
0.0204082,4882.96
0.0408163,4781.66
0.0612245,4554.11
0.0816327,3912.61
0.102041,2805.31
0.122449,1725.63
0.142857,1033.87
0.163265,651.004
0.183673,400.774
0.204082,260.827
0.22449,165.025
0.244898,112.093
0.265306,75.0643
0.285714,53.9693
0.306122,39.2625
0.326531,30.4394
0.346939,23.5899
0.367347,18.7949
0.387755,14.4627
0.408163,11.3822
0.428571,8.97289
0.44898,7.41232
0.469388,6.26289
0.489796,5.42676
0.510204,4.49033
0.530612,3.7446
0.55102,3.09672
0.571429,2.67299
0.591837,2.40431
0.612245,2.21689
0.632653,1.95649
0.653061,1.71865
0.673469,1.43637
0.693878,1.25921
0.714286,1.16247
0.734694,1.08796
0.755102,1.00096
0.77551,0.932815
0.795918,0.832584
0.816327,0.761643
0.836735,0.725884
0.857143,0.702395
0.877551,0.648316
0.897959,0.60709
0.918367,0.536243
0.938776,0.485535
0.959184,0.460396
0.979592,0.440222
1,0.420438
