# 20260616_115407
# primespec:	data/PbPb276_cc_(0,5)plus10/primaryspec/spec_20260616_114106_004/spectr.txt
# qmax:	4
# ma:	0.308571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.0648384
# [=>] Eabc:	0.154285
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,17061.7
0.0204082,18091.4
0.0408163,20606.3
0.0612245,16821.3
0.0816327,7563.38
0.102041,2306.96
0.122449,1116.12
0.142857,699.517
0.163265,423.183
0.183673,256.709
0.204082,166.218
0.22449,117.593
0.244898,80.8799
0.265306,56.9709
0.285714,40.2207
0.306122,29.5652
0.326531,24.0219
0.346939,18.2214
0.367347,13.7907
0.387755,10.8706
0.408163,8.83854
0.428571,7.56972
0.44898,6.10674
0.469388,4.85874
0.489796,4.33811
0.510204,3.81952
0.530612,3.19254
0.55102,2.72261
0.571429,2.32192
0.591837,2.16936
0.612245,1.99225
0.632653,1.62211
0.653061,1.46941
0.673469,1.35539
0.693878,1.22365
0.714286,1.14095
0.734694,1.02061
0.755102,0.965907
0.77551,0.917635
0.795918,0.795649
0.816327,0.742511
0.836735,0.695931
0.857143,0.666514
0.877551,0.618904
0.897959,0.550135
0.918367,0.530198
0.938776,0.515692
0.959184,0.482731
0.979592,0.456158
1,0.442542
