# 20260616_134506
# primespec:	data/PbPb276_cc_(0,5)plus15/primaryspec/spec_20260616_121005_204/spectr.txt
# qmax:	4
# ma:	1.45143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.712083
# [=>] Eabc:	0.725715
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,546.653
0.0204082,547.028
0.0408163,548.173
0.0612245,550.151
0.0816327,553.196
0.102041,557.349
0.122449,561.893
0.142857,566.902
0.163265,572.467
0.183673,578.65
0.204082,585.699
0.22449,592.698
0.244898,600.084
0.265306,608.392
0.285714,617.578
0.306122,627.162
0.326531,636.955
0.346939,647.521
0.367347,658.179
0.387755,669.802
0.408163,681.984
0.428571,694.473
0.44898,707.974
0.469388,720.88
0.489796,735.529
0.510204,751.654
0.530612,769.637
0.55102,787.356
0.571429,810.381
0.591837,840.657
0.612245,862.972
0.632653,890.615
0.653061,977.259
0.673469,1109.29
0.693878,1131.55
0.714286,944.099
0.734694,654.837
0.755102,377.466
0.77551,261.428
0.795918,227.912
0.816327,208.935
0.836735,181.682
0.857143,154.602
0.877551,133.826
0.897959,119.53
0.918367,106.882
0.938776,95.7681
0.959184,85.714
0.979592,77.0257
1,69.3639
