# 20251205_145227
# primespec:	data/AuAu200_cc_(0,5)/primaryspec/spec_20251205_144116_266/spectr.txt
# qmax:	4
# ma:	1.80571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.891934
# [=>] Eabc:	0.902855
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,271.586
0.0204082,271.713
0.0408163,272.095
0.0612245,272.743
0.0816327,273.672
0.102041,274.906
0.122449,276.487
0.142857,278.488
0.163265,281.14
0.183673,284.43
0.204082,287.6
0.22449,290.861
0.244898,294.234
0.265306,297.726
0.285714,301.285
0.306122,305.163
0.326531,309.229
0.346939,313.186
0.367347,317.449
0.387755,321.875
0.408163,326.457
0.428571,331.081
0.44898,335.785
0.469388,340.707
0.489796,345.521
0.510204,350.708
0.530612,355.627
0.55102,360.664
0.571429,366.045
0.591837,370.737
0.612245,375.711
0.632653,380.116
0.653061,383.982
0.673469,384.776
0.693878,382.265
0.714286,376.506
0.734694,366.268
0.755102,353.844
0.77551,337.659
0.795918,321.708
0.816327,306.125
0.836735,290.713
0.857143,276.397
0.877551,262.429
0.897959,250.954
0.918367,238.719
0.938776,226.455
0.959184,214.555
0.979592,202.1
1,188.585
