# 20251205_144842
# primespec:	data/AuAu200_cc_(0,5)/primaryspec/spec_20251205_143833_145/spectr.txt
# qmax:	4
# ma:	1.11429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.539269
# [=>] Eabc:	0.557145
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,468.551
0.0204082,469.706
0.0408163,471.524
0.0612245,474.886
0.0816327,479.528
0.102041,485.31
0.122449,491.797
0.142857,499.448
0.163265,507.961
0.183673,518.124
0.204082,528.125
0.22449,539.464
0.244898,551.669
0.265306,563.678
0.285714,576.924
0.306122,589.77
0.326531,603.89
0.346939,618.816
0.367347,631.507
0.387755,638.198
0.408163,636.097
0.428571,622.268
0.44898,595.483
0.469388,561.459
0.489796,523.306
0.510204,483.553
0.530612,448.174
0.55102,409.572
0.571429,371.42
0.591837,335.071
0.612245,298.575
0.632653,263.185
0.653061,230.302
0.673469,197.997
0.693878,169.056
0.714286,144.315
0.734694,122.611
0.755102,104.153
0.77551,89.391
0.795918,76.2869
0.816327,66.2329
0.836735,57.6239
0.857143,50.4635
0.877551,44.6329
0.897959,39.4447
0.918367,35.4122
0.938776,31.6255
0.959184,28.2858
0.979592,25.5824
1,22.9704
