# 20251205_150923
qT,primespec
0,82120.7
0.004004,81160.5
0.00800801,80126.6
0.012012,78413.4
0.016016,75421.5
0.02002,71838.8
0.024024,67765.6
0.028028,63113.2
0.032032,58262.3
0.036036,53100.4
0.04004,47888.3
0.044044,42711.5
0.048048,37625.5
0.0520521,32806.1
0.0560561,28239
0.0600601,24044.2
0.0640641,20236.8
0.0680681,16835.4
0.0720721,13886.4
0.0760761,11325.8
0.0800801,9206.91
0.0840841,7452.8
0.0880881,6043.16
0.0920921,4993.76
0.0960961,4163.11
0.1001,3599.97
0.104104,3229.33
0.108108,2972.16
0.112112,2864.32
0.116116,2808
0.12012,2776.88
0.124124,2764.43
0.128128,2755.86
0.132132,2732.54
0.136136,2665.57
0.14014,2574.63
0.144144,2456.28
0.148148,2307.09
0.152152,2154.67
0.156156,1991.11
0.16016,1837.91
0.164164,1701.04
0.168168,1579.09
0.172172,1485.08
0.176176,1409.76
0.18018,1348.9
0.184184,1302.44
0.188188,1263.11
0.192192,1220.19
0.196196,1175.19
0.2002,1126.06
0.204204,1068.24
0.208208,1005.26
0.212212,944.555
0.216216,883.216
0.22022,831.334
0.224224,791.013
0.228228,758.448
0.232232,738.887
0.236236,727.275
0.24024,716.55
0.244244,704.542
0.248248,691.464
0.252252,672.548
0.256256,642.561
0.26026,607.65
0.264264,568.627
0.268268,527.051
0.272272,492.402
0.276276,460.852
0.28028,439.076
0.284284,428.556
0.288288,421.475
0.292292,416.891
0.296296,414.361
0.3003,411.054
0.304304,401.245
0.308308,383.64
0.312312,363.139
0.316316,336.012
0.32032,309.647
0.324324,286.244
0.328328,266.068
0.332332,257.159
0.336336,252.655
0.34034,250.622
0.344344,251.801
0.348348,254.247
0.352352,254.311
0.356356,247.701
0.36036,237.645
0.364364,223.957
0.368368,206.448
0.372372,192.192
0.376376,178.626
0.38038,171.167
0.384384,171.415
0.388388,172.57
0.392392,174.219
0.396396,177.602
0.4004,180.072
0.404404,177.309
0.408408,169.351
