# 20260616_151022
# primespec:	data/XeXe544_cc_(0,5)plus10/primaryspec/spec_20260616_144245_106/spectr.txt
# qmax:	4
# ma:	0.891429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.423156
# [=>] Eabc:	0.445715
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1841.47
0.0204082,1844.37
0.0408163,1852.21
0.0612245,1866.31
0.0816327,1884.81
0.102041,1909.14
0.122449,1939.57
0.142857,1976.96
0.163265,2020.47
0.183673,2071.16
0.204082,2130.31
0.22449,2198.49
0.244898,2276.79
0.265306,2368.24
0.285714,2477.69
0.306122,2615.72
0.326531,2769.68
0.346939,3068.87
0.367347,3277.36
0.387755,3833.62
0.408163,4704.69
0.428571,3338.28
0.44898,1243.63
0.469388,633.579
0.489796,570.729
0.510204,352.586
0.530612,248.043
0.55102,212.862
0.571429,173.141
0.591837,140.058
0.612245,116.254
0.632653,98.6555
0.653061,83.0573
0.673469,71.1901
0.693878,60.9619
0.714286,52.7932
0.734694,45.5163
0.755102,39.4483
0.77551,34.3477
0.795918,30.2788
0.816327,26.7717
0.836735,23.7348
0.857143,20.9508
0.877551,18.5037
0.897959,16.4794
0.918367,14.8078
0.938776,13.3181
0.959184,11.9264
0.979592,10.7159
1,9.64549
