# 20260616_142448
# primespec:	data/XeXe544_cc_(0,5)plus5/primaryspec/spec_20260616_140451_058/spectr.txt
# qmax:	4
# ma:	0.617143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.274984
# [=>] Eabc:	0.308571
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,3843.91
0.0204082,3860.81
0.0408163,3897
0.0612245,3959.36
0.0816327,4051.02
0.102041,4171.95
0.122449,4328.07
0.142857,4519.79
0.163265,4768.78
0.183673,5084.25
0.204082,5571.93
0.22449,6131.02
0.244898,7580.57
0.265306,8997.97
0.285714,4965.58
0.306122,1218.89
0.326531,814.067
0.346939,575.187
0.367347,361.127
0.387755,276.666
0.408163,215.46
0.428571,164.967
0.44898,129.952
0.469388,102.539
0.489796,83.6563
0.510204,68.1688
0.530612,56.8288
0.55102,46.5395
0.571429,38.7999
0.591837,32.6459
0.612245,27.9888
0.632653,24.0117
0.653061,20.2918
0.673469,17.3552
0.693878,15.1614
0.714286,13.4783
0.734694,11.6921
0.755102,10.1373
0.77551,8.8918
0.795918,8.06345
0.816327,7.05993
0.836735,6.30247
0.857143,5.57734
0.877551,5.13704
0.897959,4.55164
0.918367,4.10646
0.938776,3.71345
0.959184,3.45189
0.979592,3.1232
1,2.77298
