# 20260615_161233
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_155909_147/spectr.txt
# qmax:	4
# ma:	1.12571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.545166
# [=>] Eabc:	0.562855
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,249.642
0.0204082,250.358
0.0408163,251.564
0.0612245,253.444
0.0816327,255.741
0.102041,258.82
0.122449,262.153
0.142857,266.418
0.163265,270.55
0.183673,275.306
0.204082,280.03
0.22449,285.089
0.244898,289.942
0.265306,294.823
0.285714,299.246
0.306122,303.135
0.326531,307.047
0.346939,310.256
0.367347,312.769
0.387755,315.275
0.408163,316.972
0.428571,320.739
0.44898,327.56
0.469388,331.668
0.489796,329.26
0.510204,315.975
0.530612,290
0.55102,255.427
0.571429,214.679
0.591837,176.01
0.612245,143.649
0.632653,117.827
0.653061,97.9109
0.673469,83.6865
0.693878,73.5143
0.714286,64.8039
0.734694,57.6583
0.755102,51.8597
0.77551,46.0093
0.795918,40.9641
0.816327,101.135
0.836735,32.8272
0.857143,29.4727
0.877551,26.6351
0.897959,23.8849
0.918367,21.6747
0.938776,19.6857
0.959184,17.8578
0.979592,16.214
1,14.739
