# 20251205_151321
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150211_168/spectr.txt
# qmax:	4
# ma:	1.24571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.606917
# [=>] Eabc:	0.622855
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1291.74
0.0204082,1292.93
0.0408163,1296.83
0.0612245,1302.73
0.0816327,1311.03
0.102041,1320.9
0.122449,1332.91
0.142857,1347
0.163265,1362.79
0.183673,1380.9
0.204082,1401.36
0.22449,1423.77
0.244898,1448.71
0.265306,1475.11
0.285714,1504.91
0.306122,1536.81
0.326531,1571.42
0.346939,1608.9
0.367347,1650.03
0.387755,1694.54
0.408163,1745.02
0.428571,1800.07
0.44898,1864.11
0.469388,1936.61
0.489796,2020.26
0.510204,2120.66
0.530612,2246.18
0.55102,2422.59
0.571429,2784.35
0.591837,2944.72
0.612245,2277.27
0.632653,1298.73
0.653061,725.025
0.673469,550.988
0.693878,448.925
0.714286,366.767
0.734694,303.91
0.755102,257.829
0.77551,220.108
0.795918,188.422
0.816327,163.633
0.836735,141.988
0.857143,124.969
0.877551,110.126
0.897959,97.5592
0.918367,86.7387
0.938776,77.2684
0.959184,68.9557
0.979592,61.8939
1,55.4615
