# 20251205_151500
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150342_222/spectr.txt
# qmax:	4
# ma:	1.55429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.764431
# [=>] Eabc:	0.777145
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1005.67
0.0204082,1006.18
0.0408163,1007.74
0.0612245,1010.35
0.0816327,1014.15
0.102041,1019.41
0.122449,1026.46
0.142857,1034.09
0.163265,1042.74
0.183673,1052.19
0.204082,1062.51
0.22449,1073.63
0.244898,1086.1
0.265306,1099.57
0.285714,1114.33
0.306122,1129.6
0.326531,1146.36
0.346939,1164.39
0.367347,1183.48
0.387755,1203.33
0.408163,1226.05
0.428571,1247.88
0.44898,1272.63
0.469388,1298.96
0.489796,1327.84
0.510204,1358.64
0.530612,1392.47
0.55102,1427.93
0.571429,1467.88
0.591837,1513.56
0.612245,1566.16
0.632653,1624.68
0.653061,1695.24
0.673469,1784.14
0.693878,1886.38
0.714286,2070.54
0.734694,2363.06
0.755102,2303.4
0.77551,1650.9
0.795918,969.699
0.816327,596.878
0.836735,482.333
0.857143,403.281
0.877551,336.454
0.897959,287.077
0.918367,248.268
0.938776,216.262
0.959184,189.611
0.979592,167.595
1,148.724
