# 20251205_151350
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150238_184/spectr.txt
# qmax:	4
# ma:	1.33714
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.653748
# [=>] Eabc:	0.66857
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1192.04
0.0204082,1192.93
0.0408163,1195.66
0.0612245,1200.67
0.0816327,1207.52
0.102041,1215.6
0.122449,1225.16
0.142857,1236.87
0.163265,1249.34
0.183673,1264.33
0.204082,1280.33
0.22449,1298.22
0.244898,1318.02
0.265306,1339.7
0.285714,1363.17
0.306122,1388.19
0.326531,1414.65
0.346939,1445.08
0.367347,1476.22
0.387755,1509.93
0.408163,1547.22
0.428571,1588.31
0.44898,1633.1
0.469388,1684.52
0.489796,1740.92
0.510204,1804.92
0.530612,1878.61
0.55102,1967.44
0.571429,2080
0.591837,2221.46
0.612245,2508.82
0.632653,2779.57
0.653061,2395.55
0.673469,1504.18
0.693878,804.227
0.714286,571.089
0.734694,469.519
0.755102,382.937
0.77551,318.664
0.795918,270.398
0.816327,231.794
0.836735,199.512
0.857143,173.939
0.877551,151.811
0.897959,133.353
0.918367,118.05
0.938776,105.048
0.959184,93.4772
0.979592,83.5136
1,75.059
