# 20251205_151603
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150438_257/spectr.txt
# qmax:	4
# ma:	1.75429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.8659
# [=>] Eabc:	0.877145
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,883.971
0.0204082,884.313
0.0408163,885.339
0.0612245,887.048
0.0816327,889.511
0.102041,892.761
0.122449,896.892
0.142857,902.086
0.163265,908.934
0.183673,915.943
0.204082,923.82
0.22449,931.987
0.244898,940.57
0.265306,950.157
0.285714,960.115
0.306122,970.89
0.326531,982.468
0.346939,994.619
0.367347,1007.99
0.387755,1021.57
0.408163,1035.9
0.428571,1051.72
0.44898,1068.16
0.469388,1084.88
0.489796,1103.75
0.510204,1122.67
0.530612,1142.82
0.55102,1164.55
0.571429,1188.73
0.591837,1213.48
0.612245,1240.81
0.632653,1271.44
0.653061,1304.66
0.673469,1339.4
0.693878,1380.37
0.714286,1426.45
0.734694,1477.99
0.755102,1541.21
0.77551,1619.39
0.795918,1711.75
0.816327,1884.37
0.836735,2132.39
0.857143,2069.26
0.877551,1481.74
0.897959,890.663
0.918367,562.448
0.938776,459.016
0.959184,398.775
0.979592,328.664
1,283.66
