# 20251205_150922
qT,primespec
0,82399.5
0.004004,81416.7
0.00800801,80358.7
0.012012,78606.5
0.016016,75549
0.02002,71892.5
0.024024,67742
0.028028,63010.2
0.032032,58087.8
0.036036,52862.6
0.04004,47602.2
0.044044,42393.9
0.048048,37294.2
0.0520521,32480
0.0560561,27934.3
0.0600601,23774.9
0.0640641,20013.7
0.0680681,16664
0.0720721,13767.5
0.0760761,11258.2
0.0800801,9180.48
0.0840841,7460.36
0.0880881,6073.25
0.0920921,5029.9
0.0960961,4200.24
0.1001,3626.34
0.104104,3237.43
0.108108,2963.19
0.112112,2836.61
0.116116,2763.19
0.12012,2725.46
0.124124,2714.92
0.128128,2708.28
0.132132,2689.65
0.136136,2635.8
0.14014,2560.32
0.144144,2454.78
0.148148,2314.97
0.152152,2167.43
0.156156,2002.77
0.16016,1843.57
0.164164,1696.04
0.168168,1561.34
0.172172,1455.76
0.176176,1368.68
0.18018,1301.36
0.184184,1254.43
0.188188,1216.91
0.192192,1179.56
0.196196,1144.57
0.2002,1105.98
0.204204,1057.31
0.208208,1001.72
0.212212,944.326
0.216216,882.282
0.22022,826.293
0.224224,778.721
0.228228,738.373
0.232232,713.381
0.236236,697.06
0.24024,684.58
0.244244,675.385
0.248248,667.54
0.252252,654.767
0.256256,632.585
0.26026,604.919
0.264264,570.701
0.268268,531.002
0.272272,495.028
0.276276,459.794
0.28028,433.332
0.284284,417.287
0.288288,405.784
0.292292,401.23
0.296296,399.791
0.3003,398.004
0.304304,391.674
0.308308,379.35
0.312312,363.451
0.316316,339.04
0.32032,313.079
0.324324,287.928
0.328328,264.503
0.332332,250.963
0.336336,241.733
0.34034,237.243
0.344344,238.61
0.348348,241.52
0.352352,242.029
0.356356,238.507
0.36036,232.595
0.364364,221.884
0.368368,205.581
0.372372,190.771
0.376376,175.155
0.38038,165.517
0.384384,163.788
0.388388,162.869
0.392392,163.203
0.396396,168.083
0.4004,172.33
0.404404,171.01
0.408408,166.668
0.412412,160.41
0.416416,148.033
0.42042,135
0.424424,123.625
0.428428,113.763
0.432432,111.373
0.436436,111.48
0.44044,111.692
0.444444,112.799
0.448448,114.862
0.452452,115.079
0.456456,109.986
0.46046,102.476
0.464464,93.2751
0.468468,82.611
0.472472,75.986
0.476476,71.367
