# 20251208_100816
qT,primespec
0,92069.2
0.004004,91185.1
0.00800801,90230.9
0.012012,88644.2
0.016016,85856
0.02002,82488.1
0.024024,78617.5
0.028028,74139.5
0.032032,69400.3
0.036036,64271.1
0.04004,58993.2
0.044044,53640.6
0.048048,48260.9
0.0520521,43036.6
0.0560561,37954
0.0600601,33150.9
0.0640641,28661
0.0680681,24518.7
0.0720721,20799.4
0.0760761,17459.6
0.0800801,14570.1
0.0840841,12081.1
0.0880881,9984.04
0.0920921,8303.6
0.0960961,6915.44
0.1001,5872.95
0.104104,5093.44
0.108108,4507.37
0.112112,4147.63
0.116116,3892.97
0.12012,3739.66
0.124124,3669.3
0.128128,3622.33
0.132132,3577.94
0.136136,3540.67
0.14014,3494.92
0.144144,3419.89
0.148148,3318.29
0.152152,3202.59
0.156156,3062.34
0.16016,2914.54
0.164164,2765.36
0.168168,2615.53
0.172172,2478.81
0.176176,2351.59
0.18018,2237.51
0.184184,2138.81
0.188188,2050.43
0.192192,1969.02
0.196196,1895.2
0.2002,1823.05
0.204204,1749.51
0.208208,1676.06
0.212212,1601.44
0.216216,1524.73
0.22022,1451.2
0.224224,1381.59
0.228228,1316.83
0.232232,1263.28
0.236236,1217.26
0.24024,1180.13
0.244244,1152.86
0.248248,1130.58
0.252252,1109.16
0.256256,1089.77
0.26026,1068.3
0.264264,1040.67
0.268268,1007.9
0.272272,971.394
0.276276,928.808
0.28028,885.946
0.284284,844.663
0.288288,805.532
0.292292,775.116
0.296296,749.915
0.3003,731.465
0.304304,720.725
0.308308,712.842
0.312312,704.281
0.316316,695.785
0.32032,685.282
0.324324,668.799
0.328328,646.304
0.332332,621.356
0.336336,591.634
0.34034,562.425
0.344344,535.911
0.348348,511.817
0.352352,495.46
0.356356,483.595
0.36036,475.368
0.364364,470.998
0.368368,467.929
0.372372,462.969
0.376376,454.545
0.38038,443.35
0.384384,427.771
0.388388,407.518
0.392392,387.483
0.396396,366.166
0.4004,348.221
0.404404,335.171
0.408408,324.969
0.412412,321.792
0.416416,321.257
0.42042,320.728
0.424424,319.549
0.428428,317.506
0.432432,313.862
0.436436,304.163
0.44044,291.632
0.444444,277.96
0.448448,262.957
0.452452,251.683
0.456456,241.919
0.46046,236.494
0.464464,236.754
0.468468,237.862
0.472472,238.933
0.476476,240.153
0.48048,240.941
0.484484,238.295
0.488488,230.455
0.492492,221.461
0.496496,209.429
0.500501,197.767
0.504505,188.278
0.508509,180.217
0.512513,178.079
0.516517,178.036
0.520521,178.018
0.524525,178.269
0.528529,178.854
0.532533,178.692
0.536537,173.571
0.540541,165.781
0.544545,156.775
0.548549,145.93
0.552553,137.473
0.556557,129.959
0.560561,125.588
0.564565,125.742
0.568569,126.723
0.572573,127.816
0.576577,129.342
0.580581,130.44
0.584585,128.952
0.588589,124.153
0.592593,118.677
0.596597,111.212
0.600601,104.705
0.604605,101.211
0.608609,98.6884
0.612613,98.1898
0.616617,100.868
0.620621,104.303
0.624625,106.349
0.628629,108.005
0.632633,108.283
0.636637,104.871
0.640641,99.6878
0.644645,93.9937
0.648649,87.4676
0.652653,83.6587
0.656657,81.4419
0.660661,80.2497
0.664665,81.0572
0.668669,83.3667
0.672673,84.2392
0.676677,83.6726
0.680681,82.5304
0.684685,79.619
0.688689,73.6608
0.692693,68.0338
0.696697,61.97
0.700701,57.8627
0.704705,57.2868
0.708709,57.0678
0.712713,57.1179
0.716717,59.1162
0.720721,61.2495
0.724725,61.0905
0.728729,59.915
0.732733,58.2022
0.736737,54.3906
0.740741,50.5463
0.744745,48.5274
0.748749,47.055
0.752753,46.7051
0.756757,48.6921
0.760761,51.5951
0.764765,53.7225
0.768769,55.6797
0.772773,56.2653
0.776777,54.5609
0.780781,51.7733
0.784785,48.4741
0.788789,44.4287
0.792793,42.2957
0.796797,41.3922
0.800801,40.915
0.804805,41.4608
0.808809,43.2219
0.812813,43.9848
0.816817,43.4405
0.820821,42.3524
0.824825,40.2094
0.828829,36.2554
0.832833,32.9186
0.836837,29.9122
0.840841,27.9631
0.844845,28.0695
0.848849,29.0415
0.852853,30.1576
0.856857,31.6616
0.860861,32.8966
0.864865,32.6649
0.868869,31.3488
0.872873,29.7803
0.876877,27.3572
0.880881,25.4478
0.884885,25.3684
0.888889,25.7511
0.892893,26.3739
0.896897,28.4547
0.900901,30.6782
0.904905,30.8983
0.908909,30.8858
0.912913,30.8109
0.916917,28.7299
0.920921,25.7959
0.924925,23.6836
0.928929,21.797
0.932933,21.1436
0.936937,21.7133
0.940941,22.6372
0.944945,23.4052
0.948949,24.1836
0.952953,24.4635
0.956957,23.3258
0.960961,21.4327
0.964965,19.4053
0.968969,17.0428
0.972973,16.1452
0.976977,16.2886
0.980981,16.6068
0.984985,17.4339
0.988989,19.3745
0.992993,20.3572
0.996997,20.3304
1.001,20.263
1.00501,19.6609
1.00901,17.7016
1.01301,16.237
1.01702,15.3737
1.02102,14.8294
1.02503,15.0522
1.02903,16.1786
1.03303,17.0091
1.03704,17.3285
1.04104,17.5168
1.04505,17.1217
1.04905,15.3958
1.05305,13.7066
1.05706,12.0221
1.06106,10.8015
1.06507,10.7755
1.06907,11.3036
1.07307,11.9899
1.07708,13.0767
1.08108,14.1371
1.08509,14.1855
1.08909,13.7398
1.09309,13.1354
1.0971,11.9451
1.1011,10.8581
1.10511,10.7771
1.10911,11.0712
1.11311,11.5206
1.11712,12.7008
1.12112,14.0718
1.12513,14.2565
1.12913,14.1714
1.13313,14.0117
1.13714,12.7794
1.14114,11.0227
1.14515,9.81027
1.14915,8.76648
1.15315,8.35552
1.15716,8.68403
1.16116,9.20738
1.16517,9.4395
1.16917,9.57606
1.17317,9.62395
1.17718,8.85601
1.18118,7.62277
1.18519,6.69689
1.18919,5.84302
1.19319,5.49481
1.1972,5.93253
1.2012,6.83641
1.20521,7.77711
1.20921,8.96615
1.21321,9.57807
1.21722,9.46364
1.22122,9.20529
1.22523,8.74965
1.22923,7.87039
1.23323,7.42926
1.23724,7.56726
1.24124,7.87683
1.24525,8.34484
1.24925,9.20958
1.25325,9.70456
1.25726,9.51327
1.26126,9.06908
1.26527,8.33168
1.26927,6.92675
1.27327,5.8438
1.27728,5.14713
1.28128,4.68384
1.28529,4.71573
1.28929,5.25463
1.29329,5.74513
1.2973,5.95564
1.3013,6.09408
1.30531,5.97482
1.30931,5.27211
1.31331,4.70427
1.31732,4.42027
1.32132,4.23224
1.32533,4.31792
1.32933,5.01358
1.33333,5.77595
1.33734,6.28622
1.34134,6.6829
1.34535,6.64687
1.34935,6.04728
1.35335,5.36289
1.35736,4.59518
1.36136,3.95642
1.36537,3.88378
1.36937,4.09379
1.37337,4.38016
1.37738,4.78218
1.38138,5.21235
1.38539,5.2387
1.38939,4.87062
1.39339,4.40384
1.3974,3.7572
1.4014,3.17338
1.40541,3.10736
1.40941,3.35914
1.41341,3.73951
1.41742,4.4044
1.42142,5.23948
1.42543,5.41799
1.42943,5.40372
1.43343,5.37563
1.43744,4.89641
1.44144,4.14166
1.44545,3.78904
1.44945,3.58629
1.45345,3.49916
1.45746,3.73827
1.46146,4.18108
1.46547,4.27588
1.46947,4.18248
1.47347,4.01866
1.47748,3.45693
1.48148,2.66274
1.48549,2.15298
1.48949,1.75325
1.49349,1.57538
1.4975,1.76589
1.5015,2.22737
1.50551,2.59569
1.50951,2.91844
1.51351,3.09197
1.51752,2.92471
1.52152,2.63311
1.52553,2.52251
1.52953,2.47992
1.53353,2.46212
1.53754,2.73452
1.54154,3.39695
1.54555,3.90545
1.54955,4.32524
1.55355,4.55001
1.55756,4.34115
1.56156,3.852
1.56557,3.32004
1.56957,2.61174
1.57357,2.24525
1.57758,2.246
1.58158,2.25795
1.58559,2.30351
1.58959,2.53275
1.59359,2.71939
1.5976,2.59748
1.6016,2.29913
1.60561,1.96645
1.60961,1.50884
1.61361,1.26948
1.61762,1.33952
1.62162,1.5456
1.62563,1.82053
1.62963,2.31272
1.63363,2.69251
1.63764,2.67953
1.64164,2.62074
1.64565,2.47971
1.64965,1.99861
1.65365,1.66777
1.65766,1.61179
1.66166,1.58151
1.66567,1.60828
1.66967,1.90961
1.67367,2.19692
1.67768,2.17934
1.68168,2.10574
1.68569,1.94984
1.68969,1.47232
1.69369,1.16116
1.6977,1.11153
1.7017,1.08539
1.70571,1.11307
1.70971,1.47506
1.71371,1.96662
1.71772,2.20202
1.72172,2.37681
1.72573,2.39
1.72973,2.13899
