# 20251208_111112
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_105952_135/spectr.txt
# qmax:	4
# ma:	1.05714
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.509692
# [=>] Eabc:	0.52857
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,2381.33
0.0204082,2380.58
0.0408163,2387.29
0.0612245,2399.37
0.0816327,2415.98
0.102041,2437.72
0.122449,2464.49
0.142857,2496.7
0.163265,2535.4
0.183673,2578.72
0.204082,2628.73
0.22449,2686.85
0.244898,2753.22
0.265306,2825.22
0.285714,2909.39
0.306122,3005.14
0.326531,3114.62
0.346939,3239.98
0.367347,3393.62
0.387755,3572.57
0.408163,3803.46
0.428571,4094.5
0.44898,4619.32
0.469388,5054.81
0.489796,6778.14
0.510204,5886.69
0.530612,2074.48
0.55102,962.466
0.571429,792.501
0.591837,483.527
0.612245,397.499
0.632653,324.276
0.653061,263.014
0.673469,220.005
0.693878,183.825
0.714286,156.689
0.734694,133.172
0.755102,114.913
0.77551,98.8232
0.795918,86.559
0.816327,75.3349
0.836735,65.8852
0.857143,57.9512
0.877551,51.3369
0.897959,45.7562
0.918367,40.3948
0.938776,35.9823
0.959184,32.0702
0.979592,29.1282
1,26.0128
