# 20260615_140242
qT,primespec
0,1706.03
0.004004,1707.77
0.00800801,1709.67
0.012012,1712.79
0.016016,1718.26
0.02002,1724.82
0.024024,1732.29
0.028028,1740.79
0.032032,1749.44
0.036036,1758.58
0.04004,1767.14
0.044044,1775.32
0.048048,1782.42
0.0520521,1786.24
0.0560561,1788.81
0.0600601,1789.91
0.0640641,1786.93
0.0680681,1779.69
0.0720721,1770.2
0.0760761,1754.82
0.0800801,1735.57
0.0840841,1712.21
0.0880881,1683.76
0.0920921,1652.25
0.0960961,1616.16
0.1001,1577.28
0.104104,1535.93
0.108108,1492.26
0.112112,1448.25
0.116116,1403.29
0.12012,1359.3
0.124124,1316.77
0.128128,1275.89
0.132132,1238.4
0.136136,1203.43
0.14014,1172.15
0.144144,1144.69
0.148148,1120.31
0.152152,1099.54
0.156156,1081.66
0.16016,1065.76
0.164164,1051.72
0.168168,1038.86
0.172172,1025.54
0.176176,1012.18
0.18018,997.661
0.184184,981.073
0.188188,962.522
0.192192,941.809
0.196196,918.258
0.2002,892.779
0.204204,865.384
0.208208,836.245
0.212212,806.917
0.216216,776.897
0.22022,747.825
0.224224,720.206
0.228228,694.092
0.232232,671.109
0.236236,650.352
0.24024,632.624
0.244244,618.105
0.248248,605.767
0.252252,595.639
0.256256,587.429
0.26026,579.768
0.264264,572.212
0.268268,564.699
0.272272,555.826
0.276276,545.331
0.28028,533.258
0.284284,519.043
0.288288,502.659
0.292292,485.106
0.296296,465.786
0.3003,446.055
0.304304,426.421
0.308308,407.033
0.312312,389.544
0.316316,373.279
0.32032,359.398
0.324324,348.188
0.328328,338.82
0.332332,332.06
0.336336,327.085
0.34034,323.012
0.344344,319.674
0.348348,316.757
0.352352,313.025
0.356356,308.246
0.36036,302.395
0.364364,294.868
0.368368,285.495
0.372372,275.213
0.376376,263.446
0.38038,251.321
0.384384,239.342
0.388388,227.577
0.392392,217.483
0.396396,208.358
0.4004,201.224
0.404404,196.275
0.408408,192.503
0.412412,190.821
0.416416,190.136
0.42042,189.581
0.424424,188.953
0.428428,188.286
0.432432,187.062
0.436436,184.032
0.44044,179.791
0.444444,174.417
0.448448,167.444
0.452452,160.117
0.456456,152.041
0.46046,144.232
0.464464,137.173
0.468468,130.754
0.472472,126.288
0.476476,122.669
0.48048,120.704
0.484484,120.699
0.488488,120.867
0.492492,121.155
0.496496,121.98
0.500501,122.645
0.504505,122.198
0.508509,120.674
0.512513,118.558
0.516517,114.711
0.520521,109.892
0.524525,104.672
0.528529,98.8498
0.532533,93.588
0.536537,88.5071
0.540541,84.5409
0.544545,82.0767
0.548549,80.249
0.552553,79.8248
0.556557,80.433
0.560561,81.3542
0.564565,82.4469
0.568569,83.7198
0.572573,84.078
0.576577,83.5244
0.580581,82.5018
0.584585,80.6001
0.588589,77.2175
0.592593,73.5886
0.596597,69.4279
0.600601,65.4144
0.604605,61.9443
0.608609,58.8638
0.612613,57.4512
0.616617,56.8379
0.620621,56.5372
0.624625,57.0152
0.628629,58.4849
0.632633,59.7694
0.636637,60.9387
0.640641,61.698
0.644645,61.4463
0.648649,60.4192
0.652653,59.0095
0.656657,56.4871
0.660661,53.4427
0.664665,50.4337
0.668669,47.3307
0.672673,45.0574
0.676677,43.1903
0.680681,42.0873
0.684685,42.1779
0.688689,42.7114
0.692693,43.4307
0.696697,44.7897
0.700701,46.0712
0.704705,46.4995
0.708709,46.7539
0.712713,46.7667
0.716717,45.5595
0.720721,43.6076
0.724725,41.4499
0.728729,38.798
0.732733,36.4467
0.736737,34.1385
0.740741,32.5139
0.744745,32.0482
0.748749,31.7931
0.752753,31.7613
0.756757,32.6024
0.760761,33.8226
0.764765,34.7382
0.768769,35.5907
0.772773,35.8573
0.776777,35.3845
0.780781,34.5075
0.784785,33.1996
0.788789,31.1129
0.792793,29.0311
0.796797,26.8341
0.800801,24.9709
0.804805,23.8193
0.808809,22.9404
0.812813,22.6821
0.816817,23.0876
0.820821,23.773
0.824825,24.574
0.828829,25.5899
0.832833,25.9784
0.836837,25.915
0.840841,25.7715
0.844845,25.236
0.848849,23.7742
0.852853,22.1907
0.856857,20.4062
0.860861,18.7348
0.864865,17.5011
0.868869,16.4598
0.872873,16.119
0.876877,16.316
0.880881,16.6935
0.884885,17.2767
0.888889,18.229
0.892893,18.8604
0.896897,19.1731
0.900901,19.3541
0.904905,19.1505
0.908909,18.2743
0.912913,17.2463
0.916917,15.9495
0.920921,14.6537
0.924925,13.6789
0.928929,12.8344
0.932933,12.5441
0.936937,12.7461
0.940941,13.1435
0.944945,13.7291
0.948949,14.6943
0.952953,15.4829
0.956957,16.0577
0.960961,16.4394
0.964965,16.3564
0.968969,15.8345
0.972973,15.1622
0.976977,14.1569
0.980981,13.0603
0.984985,12.1909
0.988989,11.4
0.992993,11.1109
0.996997,11.2448
1.001,11.5232
1.00501,11.9796
1.00901,12.8217
1.01301,13.5444
1.01702,14.0854
1.02102,14.4581
1.02503,14.3981
1.02903,13.9324
1.03303,13.3116
1.03704,12.3496
1.04104,11.2356
1.04505,10.2534
1.04905,9.29477
1.05305,8.86961
1.05706,8.79636
1.06106,8.75928
1.06507,8.88273
1.06907,9.4421
1.07307,9.96146
1.07708,10.3278
1.08108,10.5884
1.08509,10.5354
1.08909,10.1241
1.09309,9.57728
1.0971,8.75915
1.1011,7.81352
1.10511,6.97463
1.10911,6.15226
1.11311,5.78113
1.11712,5.71861
1.12112,5.68656
1.12513,5.78256
1.12913,6.25368
1.13313,6.71304
1.13714,7.04567
1.14114,7.29063
1.14515,7.26737
1.14915,6.98262
1.15315,6.60068
1.15716,6.01314
1.16116,5.35493
1.16517,4.85604
1.16917,4.4104
1.17317,4.23097
1.17718,4.35495
1.18118,4.62464
1.18519,4.99113
1.18919,5.59583
1.19319,6.15346
1.1972,6.58751
1.2012,6.90956
1.20521,6.91871
1.20921,6.72161
1.21321,6.44555
1.21722,5.97447
1.22122,5.43318
1.22523,5.07085
1.22923,4.77284
1.23323,4.64984
1.23724,4.80891
1.24124,5.15082
1.24525,5.55636
1.24925,6.13383
1.25325,6.62024
1.25726,6.94195
1.26126,7.16772
1.26527,7.14835
1.26927,6.84518
1.27327,6.44105
1.27728,5.8812
1.28128,5.25035
1.28529,4.7558
1.28929,4.30136
1.29329,4.1036
1.2973,4.15197
1.3013,4.26671
1.30531,4.44951
1.30931,4.81527
1.31331,5.09297
1.31732,5.19146
1.32132,5.25177
1.32533,5.20002
1.32933,4.83329
1.33333,4.37437
1.33734,3.83664
1.34134,3.2806
1.34535,2.87113
