# 20260615_163656
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_160034_223/spectr.txt
# qmax:	4
# ma:	1.56
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.767333
# [=>] Eabc:	0.78
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,170.822
0.0204082,170.944
0.0408163,171.313
0.0612245,171.948
0.0816327,172.885
0.102041,174.219
0.122449,176.24
0.142857,178.216
0.163265,180.265
0.183673,182.408
0.204082,184.774
0.22449,187.119
0.244898,189.559
0.265306,192.333
0.285714,194.858
0.306122,197.6
0.326531,200.495
0.346939,203.048
0.367347,205.759
0.387755,208.287
0.408163,210.681
0.428571,213.221
0.44898,215.657
0.469388,217.641
0.489796,219.221
0.510204,220.608
0.530612,222.237
0.55102,223.355
0.571429,225.37
0.591837,224.617
0.612245,225.144
0.632653,227.475
0.653061,230.661
0.673469,234.896
0.693878,236.141
0.714286,232.272
0.734694,223.319
0.755102,207.491
0.77551,185.495
0.795918,160.768
0.816327,137.436
0.836735,117.12
0.857143,99.655
0.877551,85.61
0.897959,75.435
0.918367,67.811
0.938776,61.5084
0.959184,56.4126
0.979592,51.9334
1,47.5484
