# 20260616_115822
# primespec:	data/PbPb276_cc_(0,5)plus10/primaryspec/spec_20260616_114518_152/spectr.txt
# qmax:	4
# ma:	1.15429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.559907
# [=>] Eabc:	0.577145
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,888.346
0.0204082,889.736
0.0408163,892.834
0.0612245,897.658
0.0816327,904.239
0.102041,912.728
0.122449,922.772
0.142857,934.463
0.163265,947.719
0.183673,962.117
0.204082,978.498
0.22449,996.4
0.244898,1016.43
0.265306,1037.66
0.285714,1060.41
0.306122,1084.81
0.326531,1111.6
0.346939,1141.88
0.367347,1171.09
0.387755,1206.27
0.408163,1243.6
0.428571,1285.97
0.44898,1341.36
0.469388,1393.44
0.489796,1451.83
0.510204,1627.63
0.530612,1844.68
0.55102,1747.31
0.571429,1250.75
0.591837,739.28
0.612245,423.608
0.632653,337.163
0.653061,296.724
0.673469,248.28
0.693878,205.243
0.714286,172.092
0.734694,148.013
0.755102,128.71
0.77551,112.102
0.795918,97.1764
0.816327,85.4628
0.836735,74.9867
0.857143,66.805
0.877551,59.1498
0.897959,52.8043
0.918367,47.1485
0.938776,42.2399
0.959184,37.8222
0.979592,33.9905
1,30.8998
