# 20251205_151451
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150333_217/spectr.txt
# qmax:	4
# ma:	1.52571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.749898
# [=>] Eabc:	0.762855
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1029.97
0.0204082,1030.52
0.0408163,1032.18
0.0612245,1035.01
0.0816327,1039.12
0.102041,1044.88
0.122449,1052.07
0.142857,1060.25
0.163265,1069.32
0.183673,1079.47
0.204082,1090.23
0.22449,1102.32
0.244898,1115.4
0.265306,1129.55
0.285714,1145.19
0.306122,1161.74
0.326531,1179.46
0.346939,1198.54
0.367347,1218.85
0.387755,1241.06
0.408163,1263.55
0.428571,1287.72
0.44898,1315.02
0.469388,1343.83
0.489796,1374.35
0.510204,1407.64
0.530612,1443.7
0.55102,1484.61
0.571429,1529.78
0.591837,1581.23
0.612245,1640.29
0.632653,1707.42
0.653061,1791.89
0.673469,1894.1
0.693878,2042.06
0.714286,2332.04
0.734694,2428.27
0.755102,1914.13
0.77551,1246.79
0.795918,668.323
0.816327,514.545
0.836735,428.562
0.857143,356.802
0.877551,301.33
0.897959,259.562
0.918367,224.915
0.938776,196.779
0.959184,172.665
0.979592,152.864
1,136.518
