# 20251208_111106
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_105945_132/spectr.txt
# qmax:	4
# ma:	1.04
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.500799
# [=>] Eabc:	0.52
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,2417.83
0.0204082,2420.43
0.0408163,2426.99
0.0612245,2439.71
0.0816327,2456.68
0.102041,2480.05
0.122449,2508.29
0.142857,2542.63
0.163265,2581.94
0.183673,2628.61
0.204082,2681.91
0.22449,2743.27
0.244898,2811.83
0.265306,2890.44
0.285714,2978.71
0.306122,3081.05
0.326531,3199
0.346939,3339.1
0.367347,3500.37
0.387755,3702.6
0.408163,3958.32
0.428571,4345.71
0.44898,4814.19
0.469388,5720.58
0.489796,7120.59
0.510204,4105.02
0.530612,1222.7
0.55102,921.921
0.571429,624.977
0.591837,435.138
0.612245,365.104
0.632653,292.857
0.653061,241.265
0.673469,202.352
0.693878,170.149
0.714286,144.871
0.734694,123.343
0.755102,106.232
0.77551,91.9653
0.795918,80.2468
0.816327,70.02
0.836735,61.3601
0.857143,53.8878
0.877551,47.7905
0.897959,42.6417
0.918367,37.6552
0.938776,33.5501
0.959184,29.888
0.979592,27.1429
1,24.2628
