# 20260615_153106
# primespec:	data/AuAu200_cc_(0,5)plus10/primaryspec/spec_20260615_151515_098/spectr.txt
# qmax:	4
# ma:	0.845714
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.399009
# [=>] Eabc:	0.422857
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,431.511
0.0204082,433.185
0.0408163,435.846
0.0612245,440.87
0.0816327,447.41
0.102041,454.648
0.122449,464.577
0.142857,473.96
0.163265,485.255
0.183673,496.628
0.204082,506.862
0.22449,516.309
0.244898,526.292
0.265306,534.363
0.285714,540.972
0.306122,547.646
0.326531,547.583
0.346939,540.968
0.367347,508.571
0.387755,456.023
0.408163,391.964
0.428571,321.507
0.44898,257.121
0.469388,203.216
0.489796,163.291
0.510204,133.816
0.530612,110.751
0.55102,93.0892
0.571429,78.8752
0.591837,66.9027
0.612245,57.4615
0.632653,49.4416
0.653061,42.4711
0.673469,37.1885
0.693878,32.2833
0.714286,28.1297
0.734694,24.9861
0.755102,21.8285
0.77551,19.3707
0.795918,17.2075
0.816327,15.1529
0.836735,13.5256
0.857143,11.9714
0.877551,10.6465
0.897959,9.54038
0.918367,8.54788
0.938776,7.67505
0.959184,6.98053
0.979592,6.30167
1,5.76126
