# 20260615_161235
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_155910_148/spectr.txt
# qmax:	4
# ma:	1.13143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.548118
# [=>] Eabc:	0.565715
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,248.519
0.0204082,249.219
0.0408163,250.463
0.0612245,252.313
0.0816327,254.616
0.102041,257.598
0.122449,261.03
0.142857,265.098
0.163265,269.188
0.183673,274.003
0.204082,278.695
0.22449,283.562
0.244898,288.433
0.265306,293.382
0.285714,298.023
0.306122,301.644
0.326531,305.021
0.346939,308.737
0.367347,311.686
0.387755,313.789
0.408163,315.381
0.428571,319.276
0.44898,325
0.469388,330.019
0.489796,327.632
0.510204,316.614
0.530612,294.204
0.55102,260.664
0.571429,219.231
0.591837,180.638
0.612245,148.014
0.632653,121.329
0.653061,100.508
0.673469,85.8895
0.693878,74.8873
0.714286,66.1337
0.734694,59.1311
0.755102,52.785
0.77551,46.9751
0.795918,41.7693
0.816327,37.4961
0.836735,33.5191
0.857143,30.071
0.877551,27.1149
0.897959,24.4115
0.918367,22.0618
0.938776,20.1172
0.959184,18.1677
0.979592,16.5015
1,15.0608
