# 20260616_144847
# initdata:	data/XeXe544_cc_(0,5)plus10/initdata.csv
# freezeout file: 	data/XeXe544_cc_(0,5)plus10/freezeout.csv
# particle mass:	1.94857
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,176290
0.0100251,169995
0.0200501,152169
0.0300752,125757
0.0401003,94966
0.0501253,64386.3
0.0601504,38083.9
0.0701754,18862.3
0.0802005,7855.28
0.0902256,4516.99
0.100251,6973.66
0.110276,12618.7
0.120301,18785.5
0.130326,23332.3
0.140351,25013.3
0.150376,23581.2
0.160401,19637.9
0.170426,14310
0.180451,8860.6
0.190476,4343.53
0.200501,1381.26
0.210526,99.3439
0.220551,204.048
0.230576,1153.19
0.240602,2354.19
0.250627,3328.91
0.260652,3806.71
0.270677,3736.78
0.280702,3236.89
0.290727,2510.23
0.300752,1764.17
0.310777,1153.89
0.320802,758.846
0.330827,587.193
0.340852,596.086
0.350877,716.149
0.360902,873
0.370927,1003.51
0.380952,1066.83
0.390977,1050.02
0.401003,967.003
0.411028,850.129
0.421053,736.191
0.431078,651.996
0.441103,605.704
0.451128,587.76
0.461153,580.252
0.471178,568.702
0.481203,549.237
0.491228,527.414
0.501253,510.73
0.511278,501.029
0.521303,492.573
0.531328,476.966
0.541353,450.701
0.551378,419.008
0.561404,392.611
0.571429,379.679
0.581454,379.299
0.591479,381.816
0.601504,376.022
0.611529,357.657
0.621554,332.48
0.631579,311.408
0.641604,301.645
0.651629,301.052
0.661654,300.356
0.671679,291.321
0.681704,273.889
0.691729,256.192
0.701754,247.367
0.711779,249.36
0.721805,254.908
0.73183,253.589
0.741855,240.789
0.75188,221.679
0.761905,206.718
0.77193,202.488
0.781955,205.992
0.79198,207.456
0.802005,199.131
0.81203,182.203
0.822055,165.635
0.83208,158.143
0.842105,160.625
0.85213,165.878
0.862155,165.561
0.87218,157.75
0.882206,148.035
0.892231,143.512
0.902256,145.66
0.912281,149.037
0.922306,146.817
0.932331,137.531
0.942356,126.345
0.952381,119.766
0.962406,119.283
0.972431,120.259
0.982456,117.004
0.992481,108.688
1.00251,100.05
1.01253,96.3691
1.02256,98.0946
1.03258,100.668
1.04261,99.51
1.05263,94.7345
1.06266,90.5928
1.07268,90.4567
1.08271,92.9167
1.09273,93.2587
1.10276,88.647
1.11278,81.284
1.12281,76.0784
1.13283,75.4301
1.14286,76.8557
1.15288,75.9895
1.16291,71.5087
1.17293,66.4458
1.18296,64.5706
1.19298,66.0535
1.20301,67.3963
1.21303,65.6168
1.22306,61.7373
1.23308,59.4883
1.24311,60.7391
1.25313,63.0718
1.26316,62.445
1.27318,57.8939
1.28321,52.7294
1.29323,50.749
1.30326,51.8799
1.31328,52.4311
1.32331,49.682
1.33333,45.3325
1.34336,43.5486
1.35338,45.8251
1.36341,48.8515
1.37343,48.172
1.38346,43.4913
1.39348,39.2562
1.40351,39.603
1.41353,43.4467
1.42356,45.5613
1.43358,42.5164
1.44361,36.5756
1.45363,33.0091
1.46366,34.0036
1.47368,36.3891
1.48371,35.7279
1.49373,31.7523
1.50376,28.5948
1.51378,29.657
1.52381,33.4264
1.53383,35.2879
1.54386,33.0083
1.55388,29.1729
1.56391,27.7506
1.57393,29.2025
1.58396,30.1761
1.59398,27.9563
1.60401,23.9506
1.61404,21.8766
1.62406,23.0951
1.63409,25.0441
1.64411,24.6467
1.65414,22.2247
1.66416,20.9405
1.67419,22.6216
1.68421,25.3961
1.69424,26.0833
1.70426,24.1029
1.71429,21.8608
1.72431,21.3314
1.73434,21.5245
1.74436,20.1602
1.75439,17.1487
1.76441,15.0531
1.77444,15.8267
1.78446,18.1982
1.79449,19.2756
1.80451,18.2811
1.81454,17.4168
1.82456,18.6756
1.83459,20.886
1.84461,21.0434
1.85464,18.2512
1.86466,15.0267
1.87469,14.1678
1.88471,15.2813
1.89474,15.5466
1.90476,13.6428
1.91479,11.5641
1.92481,11.9155
1.93484,14.369
1.94486,16.054
1.95489,15.3184
1.96491,13.7608
1.97494,13.8322
1.98496,15.3394
1.99499,15.6468
2.00501,13.2976
2.01504,10.1147
2.02506,8.93191
2.03509,10.0397
2.04511,11.0976
2.05514,10.4757
2.06516,9.3535
2.07519,9.79475
2.08521,11.6264
2.09524,12.5379
2.10526,11.2358
2.11529,9.22428
2.12531,8.74368
2.13534,9.77762
2.14536,10.2709
2.15539,9.14834
2.16541,7.82608
2.17544,8.12653
2.18546,9.60793
2.19549,10.1189
2.20551,8.77727
2.21554,7.16137
2.22556,7.07529
2.23559,8.0998
2.24561,8.36607
2.25564,7.34394
2.26566,6.59688
2.27569,7.44674
2.28571,8.96311
2.29574,9.20861
2.30576,7.95816
2.31579,6.97565
2.32581,7.44872
2.33584,8.27629
2.34586,7.67326
2.35589,5.78355
2.36591,4.55412
2.37594,5.06975
2.38596,6.17312
2.39599,6.28484
2.40602,5.70602
2.41604,6.04555
2.42607,7.64948
2.43609,8.83611
2.44612,8.11452
2.45614,6.22536
2.46617,5.09586
2.47619,5.24631
2.48622,5.35138
2.49624,4.45529
2.50627,3.49808
2.51629,3.91672
2.52632,5.431
2.53634,6.30694
2.54637,5.72575
2.55639,4.80825
2.56642,4.86147
2.57644,5.48516
2.58647,5.30524
2.59649,4.16014
2.60652,3.43326
2.61654,4.02781
2.62657,5.00567
2.63659,4.92243
2.64662,3.88861
2.65664,3.33038
2.66667,3.85149
2.67669,4.38566
2.68672,3.86034
2.69674,2.84749
2.70677,2.73888
2.71679,3.70089
2.72682,4.45787
2.73684,4.1826
2.74687,3.63948
2.75689,3.90273
2.76692,4.63905
2.77694,4.56499
2.78697,3.38457
2.79699,2.28655
2.80702,2.26581
2.81704,2.79254
2.82707,2.7768
2.83709,2.29315
2.84712,2.42484
2.85714,3.49595
2.86717,4.42528
2.87719,4.2223
