# 20260616_113402
# primespec:	data/PbPb276_cc_(0,5)plus5/primaryspec/spec_20260616_110100_079/spectr.txt
# qmax:	4
# ma:	0.737143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.340947
# [=>] Eabc:	0.368571
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1931.79
0.0204082,1934.97
0.0408163,1948.19
0.0612245,1971.8
0.0816327,2004.41
0.102041,2046.59
0.122449,2097.33
0.142857,2156.26
0.163265,2227.5
0.183673,2305.4
0.204082,2401.91
0.22449,2507.08
0.244898,2640.88
0.265306,2795.34
0.285714,3004.45
0.306122,3526.77
0.326531,3726.99
0.346939,2727.15
0.367347,1380.36
0.387755,686.83
0.408163,501.72
0.428571,398.095
0.44898,308.13
0.469388,238.545
0.489796,192.245
0.510204,155.892
0.530612,128.323
0.55102,106.077
0.571429,88.4416
0.591837,73.5455
0.612245,62.4569
0.632653,53.2185
0.653061,45.8598
0.673469,39.124
0.693878,33.7819
0.714286,29.0573
0.734694,25.4625
0.755102,22.354
0.77551,19.6853
0.795918,17.2912
0.816327,15.2102
0.836735,13.3291
0.857143,11.8857
0.877551,10.5909
0.897959,9.5738
0.918367,8.54647
0.938776,7.65521
0.959184,6.79979
0.979592,6.14726
1,5.57832
