# 20250803_184828
# initdata:	data/examplescenario/initdata.csv
# freezeout file: 	data/examplescenario/freezeout.csv
# particle mass:	1.61714
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,13648.5
0.0100251,13526
0.0200501,13168.5
0.0300752,12604.4
0.0401003,11876.4
0.0501253,11035.1
0.0601504,10132
0.0701754,9213.34
0.0802005,8314.83
0.0902256,7459.65
0.100251,6659.06
0.110276,5915.46
0.120301,5227.1
0.130326,4592.68
0.140351,4014.48
0.150376,3499.03
0.160401,3054.92
0.170426,2688.82
0.180451,2401.26
0.190476,2184.19
0.200501,2021.51
0.210526,1892.85
0.220551,1779.16
0.230576,1667.99
0.240602,1556.07
0.250627,1448.2
0.260652,1352.7
0.270677,1275.82
0.280702,1217.64
0.290727,1171.5
0.300752,1127.24
0.310777,1076.44
0.320802,1016.72
0.330827,952.829
0.340852,893.665
0.350877,847.025
0.360902,815.006
0.370927,792.756
0.380952,771.381
0.390977,743.235
0.401003,706.414
0.411028,665.668
0.421053,629.134
0.431078,602.97
0.441103,587.342
0.451128,576.366
0.461153,562.081
0.471178,539.771
0.481203,511.051
0.491228,482.58
0.501253,461.286
0.511278,449.457
0.521303,443.161
0.531328,435.138
0.541353,420.087
0.551378,398.465
0.561404,376.001
0.571429,359.286
0.581454,350.765
0.591479,346.942
0.601504,341.178
0.611529,328.885
0.621554,311.067
0.631579,293.405
0.641604,281.626
0.651629,276.882
0.661654,274.914
0.671679,269.623
0.681704,258.129
0.691729,243.084
0.701754,230.328
0.711779,223.88
0.721805,222.552
0.73183,221.07
0.741855,214.713
0.75188,203.405
0.761905,191.683
0.77193,184.591
0.781955,183.182
0.79198,183.641
0.802005,180.821
0.81203,172.928
0.822055,163.08
0.83208,156.331
0.842105,154.939
0.85213,156.294
0.862155,155.433
0.87218,149.736
0.882206,141.333
0.892231,134.964
0.902256,133.368
0.912281,134.667
0.922306,134.246
0.932331,129.288
0.942356,121.471
0.952381,115.216
0.962406,113.27
0.972431,114.023
0.982456,113.225
0.992481,108.317
1.00251,100.986
1.01253,95.3782
1.02256,93.8493
1.03258,94.6296
1.04261,93.7729
1.05263,89.3067
1.06266,83.2475
1.07268,79.4131
1.08271,79.3815
1.09273,80.8792
1.10276,80.2624
1.11278,76.3993
1.12281,71.794
1.13283,69.796
1.14286,70.9427
1.15288,72.4044
1.16291,71.0806
1.17293,66.9426
1.18296,62.9703
1.19298,61.8138
1.20301,62.8886
1.21303,63.1
1.22306,60.3326
1.23308,55.7861
1.24311,52.5856
1.25313,52.2773
1.26316,53.1773
1.27318,52.3864
1.28321,49.1256
1.29323,45.5829
1.30326,44.3584
1.31328,45.4873
1.32331,46.4533
1.33333,45.1269
1.34336,42.185
1.35338,40.233
1.36341,40.6975
1.37343,42.1616
1.38346,42.0417
1.39348,39.6077
1.40351,36.7751
1.41353,35.792
1.42356,36.5919
1.43358,36.9481
1.44361,35.1922
1.45363,32.2009
1.46366,30.3201
1.47368,30.5574
1.48371,31.4465
1.49373,30.8924
1.50376,28.7278
1.51378,26.8638
1.52381,26.9106
1.53383,28.2035
1.54386,28.6382
1.55388,27.2366
1.56391,25.2823
1.57393,24.6734
1.58396,25.554
1.59398,26.1625
1.60401,25.0454
1.61404,22.8421
1.62406,21.4623
1.63409,21.7152
1.64411,22.3678
1.65414,21.7662
1.66416,19.9375
1.67419,18.5303
1.68421,18.7142
1.69424,19.721
1.70426,19.8504
1.71429,18.6196
1.72431,17.3248
1.73434,17.3263
1.74436,18.2926
1.75439,18.6328
1.76441,17.5316
1.77444,15.9614
1.78446,15.4046
1.79449,15.9627
1.80451,16.2852
1.81454,15.3637
1.82456,13.8444
1.83459,13.1744
1.84461,13.7299
1.85464,14.3652
1.86466,13.9351
1.87469,12.7722
1.88471,12.2043
1.89474,12.7741
1.90476,13.5244
1.91479,13.2549
1.92481,12.0788
1.93484,11.2368
1.94486,11.4488
1.95489,11.9945
1.96491,11.7126
1.97494,10.5604
1.98496,9.66193
1.99499,9.81977
2.00501,10.4679
2.01504,10.4715
2.02506,9.64115
2.03509,8.95404
2.04511,9.20827
2.05514,9.93829
2.06516,10.0375
2.07519,9.2296
2.08521,8.40631
2.09524,8.40681
2.10526,8.90328
2.11529,8.88177
2.12531,8.03808
2.13534,7.1893
2.14536,7.16669
2.15539,7.71209
2.16541,7.86434
2.17544,7.27882
2.18546,6.67469
2.19549,6.81946
2.20551,7.46219
2.21554,7.66969
2.22556,7.08689
2.23559,6.39314
2.24561,6.35111
2.25564,6.77105
2.26566,6.80372
2.27569,6.13124
2.28571,5.40771
2.29574,5.3612
2.30576,5.81265
2.31579,5.95654
2.32581,5.48812
2.33584,5.0074
2.34586,5.1579
2.35589,5.71563
2.36591,5.88997
2.37594,5.40675
2.38596,4.86182
2.39599,4.87644
2.40602,5.24209
2.41604,5.23834
2.42607,4.65671
2.43609,4.09516
2.44612,4.12746
2.45614,4.52264
2.46617,4.59596
2.47619,4.17686
2.48622,3.8299
2.49624,4.03609
2.50627,4.50106
2.51629,4.56053
2.52632,4.09963
2.53634,3.69366
2.54637,3.78825
2.55639,4.08586
2.56642,3.99141
2.57644,3.4691
2.58647,3.09581
2.59649,3.25072
2.60652,3.59686
2.61654,3.57634
2.62657,3.20049
2.63659,3.01257
2.64662,3.29321
2.65664,3.64843
2.66667,3.56094
2.67669,3.11151
