# 20260615_163248
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_155759_088/spectr.txt
# qmax:	4
# ma:	0.788571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.368593
# [=>] Eabc:	0.394286
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,390.797
0.0204082,391.822
0.0408163,394.901
0.0612245,400.179
0.0816327,406.836
0.102041,414.277
0.122449,422.896
0.142857,433.655
0.163265,442.208
0.183673,450.958
0.204082,459.355
0.22449,465.742
0.244898,471.706
0.265306,480.152
0.285714,491.634
0.306122,503.393
0.326531,494.521
0.346939,455.075
0.367347,394.159
0.387755,322.577
0.408163,252.545
0.428571,191.317
0.44898,145.503
0.469388,115.859
0.489796,95.0275
0.510204,79.3596
0.530612,68.2988
0.55102,58.7569
0.571429,50.3082
0.591837,43.6918
0.612245,37.5899
0.632653,32.269
0.653061,28.2439
0.673469,24.4971
0.693878,21.3512
0.714286,18.9345
0.734694,16.5825
0.755102,14.6235
0.77551,13.042
0.795918,11.4385
0.816327,10.1505
0.836735,9.06276
0.857143,7.96381
0.877551,7.12947
0.897959,6.41042
0.918367,5.69245
0.938776,5.17659
0.959184,4.71375
0.979592,4.25363
1,3.92388
