# 20251208_110755
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_105617_029/spectr.txt
# qmax:	4
# ma:	0.451429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.177051
# [=>] Eabc:	0.225714
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,8532.95
0.0204082,8582.6
0.0408163,8762.43
0.0612245,9080.4
0.0816327,9558.1
0.102041,10259
0.122449,11445.9
0.142857,13193.1
0.163265,18028.8
0.183673,10844.8
0.204082,2184.36
0.22449,1184.68
0.244898,759.931
0.265306,461.744
0.285714,326.414
0.306122,231.604
0.326531,172.263
0.346939,128.188
0.367347,95.2529
0.387755,74.8385
0.408163,59.0309
0.428571,47.3292
0.44898,36.9817
0.469388,30.1571
0.489796,25.7213
0.510204,20.6169
0.530612,17.1751
0.55102,14.614
0.571429,12.5399
0.591837,10.6229
0.612245,9.0368
0.632653,8.12139
0.653061,6.85982
0.673469,5.993
0.693878,5.46857
0.714286,4.75619
0.734694,4.21942
0.755102,3.7286
0.77551,3.44692
0.795918,3.06918
0.816327,2.74028
0.836735,2.59461
0.857143,2.28324
0.877551,2.08136
0.897959,1.95116
0.918367,1.77099
0.938776,1.64654
0.959184,1.50428
0.979592,1.69617
1,1.30434
