# 20251205_151412
qT,primespec
0,110594
0.004004,109715
0.00800801,108764
0.012012,107180
0.016016,104387
0.02002,100995
0.024024,97072.4
0.028028,92499
0.032032,87615.2
0.036036,82274.1
0.04004,76712.9
0.044044,70998
0.048048,65167.2
0.0520521,59410.3
0.0560561,53705.1
0.0600601,48198
0.0640641,42932.5
0.0680681,37943.6
0.0720721,33323.6
0.0760761,29044.2
0.0800801,25175.7
0.0840841,21702.6
0.0880881,18619.3
0.0920921,15952.8
0.0960961,13628.5
0.1001,11677.2
0.104104,10042.4
0.108108,8684.11
0.112112,7614.23
0.116116,6737.45
0.12012,6066.72
0.124124,5560.73
0.128128,5168.04
0.132132,4899.99
0.136136,4699.93
0.14014,4560.63
0.144144,4471.45
0.148148,4405.64
0.152152,4353.11
0.156156,4313.07
0.16016,4271.47
0.164164,4220.42
0.168168,4161.72
0.172172,4090.45
0.176176,4001.04
0.18018,3898.36
0.184184,3781.23
0.188188,3649.05
0.192192,3510.02
0.196196,3360.63
0.2002,3209.31
0.204204,3058.8
0.208208,2910.28
0.212212,2772.48
0.216216,2642.23
0.22022,2525.48
0.224224,2423.62
0.228228,2333.52
0.232232,2258.13
0.236236,2194.29
0.24024,2138.44
0.244244,2089.85
0.248248,2046.14
0.252252,2001.8
0.256256,1957.83
0.26026,1912.03
0.264264,1862.04
0.268268,1809.11
0.272272,1754.74
0.276276,1697.82
0.28028,1642.3
0.284284,1589.53
0.288288,1539.54
0.292292,1496.42
0.296296,1458.34
0.3003,1425.81
0.304304,1399.54
0.308308,1377.02
0.312312,1355.67
0.316316,1336.27
0.32032,1315.87
0.324324,1292.07
0.328328,1265.52
0.332332,1235.87
0.336336,1201.74
0.34034,1165.93
0.344344,1129.36
0.348348,1092.42
0.352352,1059.23
0.356356,1028.45
0.36036,1002.27
0.364364,981.883
0.368368,964.934
0.372372,951.248
0.376376,940.694
0.38038,930.291
0.384384,918.285
0.388388,905.1
0.392392,889.108
0.396396,868.763
0.4004,845.965
0.404404,821.12
0.408408,794.398
0.412412,769.548
0.416416,745.503
0.42042,724.936
0.424424,709.15
0.428428,696.205
0.432432,687.5
0.436436,681.89
0.44044,676.885
0.444444,671.463
0.448448,665.844
0.452452,658.182
0.456456,646.694
0.46046,632.822
0.464464,616.818
0.468468,598.487
0.472472,581.119
0.476476,563.882
0.48048,549.143
0.484484,538.18
0.488488,529.321
0.492492,524.181
0.496496,521.455
0.500501,519.068
0.504505,516.181
0.508509,512.983
0.512513,508.23
0.516517,499.775
0.520521,489.04
0.524525,476.615
0.528529,462.052
0.532533,448.349
0.536537,434.866
0.540541,423.404
0.544545,415.19
0.548549,408.644
0.552553,404.527
0.556557,402.237
0.560561,400.071
0.564565,396.962
0.568569,393.045
0.572573,387.751
0.576577,379.46
0.580581,369.547
0.584585,358.855
0.588589,347.16
0.592593,337.098
0.596597,327.905
0.600601,320.961
0.604605,317.233
0.608609,314.637
0.612613,313.401
0.616617,312.973
0.620621,312.518
0.624625,310.886
0.628629,307.294
0.632633,302.735
0.636637,295.951
0.640641,288.261
0.644645,280.846
0.648649,273.434
0.652653,268.319
0.656657,264.431
0.660661,262.192
0.664665,262.22
0.668669,262.582
0.672673,262.688
0.676677,262.003
0.680681,260.656
0.684685,257.858
0.688689,252.296
0.692693,246.132
0.696697,238.807
0.700701,231.569
0.704705,225.654
0.708709,220.432
0.712713,217.462
0.716717,216.001
0.720721,214.93
0.724725,213.99
0.728729,213.211
0.732733,211.868
0.736737,208.424
0.740741,203.575
0.744745,197.891
0.748749,190.904
0.752753,184.678
0.756757,178.706
0.760761,174.283
0.764765,172.582
0.768769,171.532
0.772773,171.275
0.776777,172.089
0.780781,172.964
0.784785,172.583
0.788789,170.811
0.792793,168.365
0.796797,163.95
0.800801,158.677
0.804805,153.801
0.808809,148.943
0.812813,146.707
0.816817,146.009
0.820821,145.658
0.824825,146.47
0.828829,149.024
0.832833,150.152
0.836837,150.069
0.840841,149.873
0.844845,148.476
0.848849,144.031
0.852853,139.273
0.856857,134.001
0.860861,129.247
0.864865,126.385
0.868869,124.204
0.872873,123.524
0.876877,124.382
0.880881,125.365
0.884885,125.41
0.888889,125.166
0.892893,124.688
0.896897,121.878
0.900901,117.519
0.904905,113.094
0.908909,108.067
0.912913,104.512
0.916917,102.024
0.920921,100.485
0.924925,100.701
0.928929,101.981
0.932933,103.023
0.936937,103.698
0.940941,104.136
0.944945,103.543
0.948949,100.934
0.952953,97.9448
0.956957,94.226
0.960961,90.8421
0.964965,89.2941
0.968969,88.2794
0.972973,87.9724
0.976977,89.4073
0.980981,91.5861
0.984985,92.9455
0.988989,94.0621
0.992993,94.4506
0.996997,92.9404
1.001,90.2187
1.00501,87.1854
1.00901,83.3407
1.01301,80.5673
1.01702,78.7318
1.02102,77.5693
1.02503,77.7644
1.02903,78.957
1.03303,79.6959
1.03704,79.8556
1.04104,79.9406
1.04505,79.3139
1.04905,76.4702
1.05305,73.238
1.05706,69.5436
1.06106,66.0958
1.06507,64.1889
1.06907,62.8099
1.07307,62.3205
1.07708,63.1652
1.08108,64.4111
1.08509,64.9434
1.08909,65.2632
1.09309,65.3657
1.0971,64.0281
1.1011,61.6774
1.10511,59.4106
1.10911,56.8265
1.11311,55.7117
1.11712,55.7465
1.12112,55.8363
1.12513,56.381
1.12913,58.293
1.13313,59.6059
1.13714,59.9602
1.14114,60.1598
1.14515,59.7723
1.14915,57.8171
1.15315,55.7592
1.15716,53.6975
1.16116,52.0542
1.16517,51.8584
1.16917,51.9806
1.17317,52.1774
1.17718,52.8359
1.18118,53.6053
1.18519,53.5331
1.18919,52.4826
1.19319,51.0315
1.1972,48.7126
1.2012,45.9863
1.20521,43.9199
1.20921,42.0546
1.21321,41.2652
1.21722,41.5153
1.22122,42.002
1.22523,42.4977
1.22923,43.1072
1.23323,43.4035
1.23724,42.7003
1.24124,41.2942
1.24525,39.7073
1.24925,37.5852
1.25325,36.4662
1.25726,36.3408
1.26126,36.2756
1.26527,36.5834
1.26927,38.2664
1.27327,39.8455
1.27728,40.7562
1.28128,41.4006
1.28529,41.2749
1.28929,40.0228
1.29329,38.5588
1.2973,36.8802
1.3013,35.4035
1.30531,35.1921
1.30931,35.365
1.31331,35.6476
1.31732,36.5548
1.32132,37.7082
1.32533,37.8583
1.32933,37.4249
1.33333,36.7296
1.33734,35.0845
1.34134,32.7543
1.34535,30.8497
1.34935,28.9951
1.35335,28.1253
1.35736,28.218
1.36136,28.4365
1.36537,28.7582
1.36937,29.3529
1.37337,29.7029
1.37738,29.259
1.38138,28.2845
1.38539,27.1372
1.38939,25.4846
1.39339,24.5816
1.3974,24.5538
1.4014,24.5397
1.40541,24.7486
1.40941,26.0792
1.41341,27.3851
1.41742,28.0624
1.42142,28.5458
1.42543,28.4831
1.42943,27.5254
1.43343,26.4173
1.43744,25.3305
1.44144,24.3762
1.44545,24.2458
1.44945,24.5899
1.45345,25.072
1.45746,25.7968
1.46146,26.5919
1.46547,26.6899
1.46947,26.1744
1.47347,25.3965
1.47748,24.0729
1.48148,22.3886
1.48549,21.2392
1.48949,20.303
1.49349,19.8542
1.4975,20.1003
1.5015,20.592
1.50551,20.8666
1.50951,21.0376
1.51351,21.1172
1.51752,20.6185
1.52152,19.5444
1.52553,18.6106
1.52953,17.6283
1.53353,17.1029
1.53754,17.2859
1.54154,17.7572
1.54555,18.3545
1.54955,19.3431
1.55355,19.9837
1.55756,19.9016
1.56156,19.6543
1.56557,19.2097
1.56957,18.0863
1.57357,17.1699
1.57758,16.8252
1.58158,16.6027
1.58559,16.6587
1.58959,17.4432
1.59359,18.2506
1.5976,18.6123
1.6016,18.867
1.60561,18.8114
1.60961,17.9061
1.61361,16.794
1.61762,15.7015
1.62162,14.6924
1.62563,14.4896
1.62963,14.6945
1.63363,15.0236
1.63764,15.6605
1.64164,16.5144
1.64565,16.7164
1.64965,16.5066
1.65365,16.1488
1.65766,15.3346
1.66166,14.1408
1.66567,13.4449
1.66967,12.9918
1.67367,12.7678
1.67768,13.0764
1.68168,13.7977
1.68569,14.2326
1.68969,14.4933
1.69369,14.6252
1.6977,14.225
1.7017,13.2383
1.70571,12.3304
1.70971,11.3243
1.71371,10.7375
1.71772,10.8192
1.72172,11.0942
1.72573,11.4781
1.72973,12.2408
1.73373,12.812
1.73774,12.771
1.74174,12.5979
1.74575,12.2941
1.74975,11.4558
1.75375,10.8472
1.75776,10.8349
1.76176,10.8463
1.76577,10.9336
1.76977,11.7022
1.77377,12.5795
1.77778,12.9841
1.78178,13.2753
1.78579,13.2894
1.78979,12.66
1.79379,11.8354
1.7978,11.0348
1.8018,10.2572
1.80581,10.057
1.80981,10.0916
1.81381,10.152
1.81782,10.2828
1.82182,10.48
1.82583,10.5054
1.82983,10.0529
1.83383,9.40188
1.83784,8.62377
1.84184,7.77745
1.84585,7.50394
1.84985,7.46243
1.85385,7.44458
1.85786,7.68855
1.86186,8.31776
1.86587,8.63511
1.86987,8.73835
1.87387,8.78785
1.87788,8.5819
1.88188,8.10959
1.88589,7.95696
1.88989,8.0083
1.89389,8.11168
1.8979,8.4746
1.9019,9.25573
1.90591,9.82192
1.90991,10.2088
1.91391,10.4321
1.91792,10.2371
1.92192,9.63517
1.92593,9.02821
1.92993,8.28864
1.93393,7.80163
1.93794,7.78846
1.94194,7.81965
1.94595,7.87411
1.94995,8.05248
1.95395,8.21033
1.95796,8.0595
1.96196,7.55773
1.96597,6.99492
1.96997,6.18282
1.97397,5.62901
1.97798,5.60407
1.98198,5.61475
1.98599,5.66184
1.98999,6.17699
1.99399,6.77615
1.998,6.92436
2.002,7.00176
2.00601,6.99375
2.01001,6.52113
2.01401,5.99474
2.01802,5.77561
2.02202,5.62816
